18110001,PHY02,CHE02,SSC
18110004,PHY02,CHE02,SSC
18110007,PHY02,CHE02,SSC
18110010,PHY02,CHE02,SSC
18110013,PHY02,CHE02,SSC
18110016,PHY02,CHE02,SSC
18110019,PHY02,CHE02,SSC
18110022,PHY02,CHE02,SSC
18110025,PHY02,CHE02,SSC
18110028,PHY02,CHE02,SSC
18110031,PHY02,CHE02,SSC
18110034,PHY02,CHE02,SSC
18110037,PHY02,CHE02,SSC
18110040,PHY02,CHE02,SSC
18110043,PHY02,CHE02,SSC
18110046,PHY02,CHE02,SSC
18110049,PHY02,CHE02,SSC
18110052,PHY02,CHE02,SSC
18110055,PHY02,CHE02,SSC
18110058,PHY02,CHE02,SSC
18110061,PHY02,CHE02,SSC
18110064,PHY02,CHE02,SSC
18110067,PHY02,CHE02,SSC
18110070,PHY02,CHE02,SSC
18110073,PHY02,CHE02,SSC
18110076,PHY02,CHE02,SSC
18110079,PHY02,CHE02,SSC
18110082,PHY02,CHE02,SSC
18110085,PHY02,CHE02,SSC
18110088,PHY02,CHE02,SSC
