19110001,HP1000,MMT,MTH007
19110002,HP1000,MMT,MTH007
19110003,HP1000,MMT,MTH007
19110004,HP1000,MMT,MTH007
19110005,HP1000,MMT,MTH007
19110006,HP1000,MMT,MTH007
19110007,HP1000,MMT,MTH007
19110008,HP1000,MMT,MTH007
19110009,HP1000,MMT,MTH007
19110010,HP1000,MMT,MTH007
19110011,HP1000,MMT,MTH007
19110012,HP1000,MMT,MTH007
19110013,HP1000,MMT,MTH007
19110014,HP1000,MMT,MTH007
19110015,HP1000,MMT,MTH007
19110016,HP1000,MMT,MTH007
19110017,HP1000,MMT,MTH007
19110018,HP1000,MMT,MTH007
19110019,HP1000,MMT,MTH007
19110020,HP1000,MMT,MTH007
19110021,HP1000,MMT,MTH007
19110022,HP1000,MMT,MTH007
19110023,HP1000,MMT,MTH007
19110024,HP1000,MMT,MTH007
19110025,HP1000,MMT,MTH007
19110026,HP1000,MMT,MTH007
19110027,HP1000,MMT,MTH007
19110028,HP1000,MMT,MTH007
19110029,HP1000,MMT,MTH007
19110030,HP1000,MMT,MTH007
