18110001,TLDC,CSC05,KTDC
18110004,TLDC,CSC05,KTDC
18110007,TLDC,CSC05,KTDC
18110010,TLDC,CSC05,KTDC
18110013,TLDC,CSC05,KTDC
18110016,TLDC,CSC05,KTDC
18110019,TLDC,CSC05,KTDC
18110022,TLDC,CSC05,KTDC
18110025,TLDC,CSC05,KTDC
18110028,TLDC,CSC05,KTDC
18110031,TLDC,CSC05,KTDC
18110034,TLDC,CSC05,KTDC
18110037,TLDC,CSC05,KTDC
18110040,TLDC,CSC05,KTDC
18110043,TLDC,CSC05,KTDC
18110046,TLDC,CSC05,KTDC
18110049,TLDC,CSC05,KTDC
18110052,TLDC,CSC05,KTDC
18110055,TLDC,CSC05,KTDC
18110058,TLDC,CSC05,KTDC
18110061,TLDC,CSC05,KTDC
18110064,TLDC,CSC05,KTDC
18110067,TLDC,CSC05,KTDC
18110070,TLDC,CSC05,KTDC
18110073,TLDC,CSC05,KTDC
18110076,TLDC,CSC05,KTDC
18110079,TLDC,CSC05,KTDC
18110082,TLDC,CSC05,KTDC
18110085,TLDC,CSC05,KTDC
18110088,TLDC,CSC05,KTDC
