18170001,HP1000,MMT,MTH007
18170002,HP1000,MMT,MTH007
18170003,HP1000,MMT,MTH007
18170004,HP1000,MMT,MTH007
18170005,HP1000,MMT,MTH007
18170006,HP1000,MMT,MTH007
18170007,HP1000,MMT,MTH007
18170008,HP1000,MMT,MTH007
18170009,HP1000,MMT,MTH007
18170010,HP1000,MMT,MTH007
18170011,HP1000,MMT,MTH007
18170012,HP1000,MMT,MTH007
18170013,HP1000,MMT,MTH007
18170014,HP1000,MMT,MTH007
18170015,HP1000,MMT,MTH007
18170016,HP1000,MMT,MTH007
18170017,HP1000,MMT,MTH007
18170018,HP1000,MMT,MTH007
18170019,HP1000,MMT,MTH007
18170020,HP1000,MMT,MTH007
18170021,HP1000,MMT,MTH007
18170022,HP1000,MMT,MTH007
18170023,HP1000,MMT,MTH007
18170024,HP1000,MMT,MTH007
18170025,HP1000,MMT,MTH007
18170026,HP1000,MMT,MTH007
18170027,HP1000,MMT,MTH007
18170028,HP1000,MMT,MTH007
18170029,HP1000,MMT,MTH007
18170030,HP1000,MMT,MTH007
