18110001,HP1000,MMT,MTH007
18110004,HP1000,MMT,MTH007
18110007,HP1000,MMT,MTH007
18110010,HP1000,MMT,MTH007
18110013,HP1000,MMT,MTH007
18110016,HP1000,MMT,MTH007
18110019,HP1000,MMT,MTH007
18110022,HP1000,MMT,MTH007
18110025,HP1000,MMT,MTH007
18110028,HP1000,MMT,MTH007
18110031,HP1000,MMT,MTH007
18110034,HP1000,MMT,MTH007
18110037,HP1000,MMT,MTH007
18110040,HP1000,MMT,MTH007
18110043,HP1000,MMT,MTH007
18110046,HP1000,MMT,MTH007
18110049,HP1000,MMT,MTH007
18110052,HP1000,MMT,MTH007
18110055,HP1000,MMT,MTH007
18110058,HP1000,MMT,MTH007
18110061,HP1000,MMT,MTH007
18110064,HP1000,MMT,MTH007
18110067,HP1000,MMT,MTH007
18110070,HP1000,MMT,MTH007
18110073,HP1000,MMT,MTH007
18110076,HP1000,MMT,MTH007
18110079,HP1000,MMT,MTH007
18110082,HP1000,MMT,MTH007
18110085,HP1000,MMT,MTH007
18110088,HP1000,MMT,MTH007
