18120001,BAA0006,PHY0001,
18120002,BAA0006,PHY0001,
18120003,BAA0006,PHY0001,
18120004,BAA0006,PHY0001,
18120005,BAA0006,PHY0001,
18120006,BAA0006,CSC0001,
18120007,BAA0006,CSC0001,
18120008,BAA0006,CSC0001,
18120009,BAA0006,CSC0001,
18120010,BAA0006,CSC0001,
18120011,CSC0001,MTH0004,
18120012,CSC0001,MTH0004,
18120013,CSC0001,MTH0004,
18120014,CSC0001,MTH0004,
18120015,CSC0001,MTH0004,
18120016,MTH0004,MTH0015,PHY0001
18120017,MTH0004,MTH0015,PHY0001
18120018,MTH0004,MTH0015,PHY0001
18120019,MTH0004,MTH0015,PHY0001
18120020,MTH0004,MTH0015,PHY0001
18120021,MTH0004,MTH0015,
18120022,MTH0004,MTH0015,
18120023,MTH0004,MTH0015,
18120024,MTH0004,MTH0015,
18120025,MTH0004,MTH0015,
18120026,MTH0004,MTH0015,
18120027,MTH0004,MTH0015,
18120028,MTH0004,MTH0015,
18120029,MTH0004,MTH0015,
18120030,MTH0004,MTH0015,
