17120001,ABC2,ABC4
17120002,ABC2,ABC4
17120003,ABC2,ABC4
17120004,ABC2,ABC4
17120005,ABC2,ABC4
17120006,ABC2,ABC4
17120007,ABC2,ABC4
17120008,ABC2,ABC4
17120009,ABC2,ABC4
17120010,ABC2,ABC4
17120011,ABC2,ABC4
17120012,ABC2,ABC4
17120013,ABC2,ABC4
17120014,ABC2,ABC4
17120015,ABC2,ABC4
17120016,ABC2,ABC4
17120017,ABC2,ABC4
17120018,ABC2,ABC4
17120019,ABC2,ABC4
17120020,ABC2,ABC4
17120021,ABC2,ABC4
17120022,ABC2,ABC4
17120023,ABC2,ABC4
17120024,ABC2,ABC4
17120025,ABC2,ABC4
17120026,ABC2,ABC4
17120027,ABC2,ABC4
17120028,ABC2,ABC4
17120029,ABC2,ABC4
17120030,ABC2,ABC4
