18110001,HHC,PHY01
18110004,HHC,PHY01
18110007,HHC,PHY01
18110010,HHC,PHY01
18110013,HHC,PHY01
18110016,HHC,PHY01
18110019,HHC,PHY01
18110022,HHC,PHY01
18110025,HHC,PHY01
18110028,HHC,PHY01
18110031,HHC,PHY01
18110034,HHC,PHY01
18110037,HHC,PHY01
18110040,HHC,PHY01
18110043,HHC,PHY01
18110046,HHC,PHY01
18110049,HHC,PHY01
18110052,HHC,PHY01
18110055,HHC,PHY01
18110058,HHC,PHY01
18110061,HHC,PHY01
18110064,HHC,PHY01
18110067,HHC,PHY01
18110070,HHC,PHY01
18110073,HHC,PHY01
18110076,HHC,PHY01
18110079,HHC,PHY01
18110082,HHC,PHY01
18110085,HHC,PHY01
18110088,HHC,PHY01
