18150020,TLDC,CSC05,KTDC
18150022,TLDC,CSC05,KTDC
18150024,TLDC,CSC05,KTDC
18150026,TLDC,CSC05,KTDC
18150028,TLDC,CSC05,KTDC
18150030,TLDC,CSC05,KTDC
18150032,TLDC,CSC05,KTDC
18150034,TLDC,CSC05,KTDC
18150036,TLDC,CSC05,KTDC
18150038,TLDC,CSC05,KTDC
18150040,TLDC,CSC05,KTDC
18150042,TLDC,CSC05,KTDC
18150044,TLDC,CSC05,KTDC
18150046,TLDC,CSC05,KTDC
18150048,TLDC,CSC05,KTDC
18150050,TLDC,CSC05,KTDC
18150052,TLDC,CSC05,KTDC
18150054,TLDC,CSC05,KTDC
18150056,TLDC,CSC05,KTDC
18150058,TLDC,CSC05,KTDC
18150060,TLDC,CSC05,KTDC
18150062,TLDC,CSC05,KTDC
18150064,TLDC,CSC05,KTDC
18150066,TLDC,CSC05,KTDC
18150068,TLDC,CSC05,KTDC
18150070,TLDC,CSC05,KTDC
18150072,TLDC,CSC05,KTDC
18150074,TLDC,CSC05,KTDC
18150076,TLDC,CSC05,KTDC
18150078,TLDC,CSC05,KTDC
