19120250,TTK,TTT,TUD
19120251,TTK,TTT,TUD
19120252,TTK,TTT,TUD
19120253,TTK,TTT,TUD
19120254,TTK,TTT,TUD
19120255,TTK,TTT,TUD
19120256,TTK,TTT,TUD
19120257,TTK,TTT,TUD
19120258,TTK,TTT,TUD
19120259,TTK,TTT,TUD
19120260,TTK,TTT,TUD
19120261,TTK,TTT,TUD
19120262,TTK,TTT,TUD
19120263,TTK,TTT,TUD
19120264,TTK,TTT,TUD
19120265,TTK,TTT,TUD
19120266,TTK,TTT,TUD
19120267,TTK,TTT,TUD
19120268,TTK,TTT,TUD
19120269,TTK,TTT,TUD
19120270,TTK,TTT,TUD
19120271,TTK,TTT,TUD
19120272,TTK,TTT,TUD
19120273,TTK,TTT,TUD
19120274,TTK,TTT,TUD
19120275,TTK,TTT,TUD
19120276,TTK,TTT,TUD
19120277,TTK,TTT,TUD
19120278,TTK,TTT,TUD
19120279,TTK,TTT,TUD
