17120031,PLDC,SHK,SHS
17120032,PLDC,SHK,SHS
17120033,PLDC,SHK,SHS
17120034,PLDC,SHK,SHS
17120035,PLDC,SHK,SHS
17120036,PLDC,SHK,SHS
17120037,PLDC,SHK,SHS
17120038,PLDC,SHK,SHS
17120039,PLDC,SHK,SHS
17120040,PLDC,SHK,SHS
17120041,PLDC,SHK,SHS
17120042,PLDC,SHK,SHS
17120043,PLDC,SHK,SHS
17120044,PLDC,SHK,SHS
17120045,PLDC,SHK,SHS
17120046,PLDC,SHK,SHS
17120047,PLDC,SHK,SHS
17120048,PLDC,SHK,SHS
17120049,PLDC,SHK,SHS
17120050,PLDC,SHK,SHS
17120051,PLDC,SHK,SHS
17120052,PLDC,SHK,SHS
17120053,PLDC,SHK,SHS
17120054,PLDC,SHK,SHS
17120055,PLDC,SHK,SHS
17120056,PLDC,SHK,SHS
17120057,PLDC,SHK,SHS
17120058,PLDC,SHK,SHS
17120059,PLDC,SHK,SHS
17120060,PLDC,SHK,SHS
