18120033,CHE01,ABC2
18120034,CHE01,ABC2
18120035,CHE01,ABC2
18120036,CHE01,ABC2
18120037,CHE01,ABC2
18120038,CHE01,ABC2
18120039,CHE01,ABC2
18120040,CHE01,ABC2
18120041,CHE01,ABC2
18120042,CHE01,ABC2
18120043,CHE01,ABC2
18120044,CHE01,ABC2
18120045,CHE01,ABC2
18120046,CHE01,ABC2
18120047,CHE01,ABC2
18120048,CHE01,ABC2
18120049,CHE01,ABC2
18120050,CHE01,ABC2
18120051,CHE01,ABC2
18120052,CHE01,ABC2
18120053,CHE01,ABC2
18120054,CHE01,ABC2
18120055,CHE01,ABC2
18120056,CHE01,ABC2
18120057,CHE01,ABC2
18120058,CHE01,ABC2
18120059,CHE01,ABC2
18120060,CHE01,ABC2
18120061,CHE01,ABC2
18120062,CHE01,ABC2
