20110001,HP1000,MMT,MTH007
20110002,HP1000,MMT,MTH007
20110003,HP1000,MMT,MTH007
20110004,HP1000,MMT,MTH007
20110005,HP1000,MMT,MTH007
20110006,HP1000,MMT,MTH007
20110007,HP1000,MMT,MTH007
20110008,HP1000,MMT,MTH007
20110009,HP1000,MMT,MTH007
20110010,HP1000,MMT,MTH007
20110011,HP1000,MMT,MTH007
20110012,HP1000,MMT,MTH007
20110013,HP1000,MMT,MTH007
20110014,HP1000,MMT,MTH007
20110015,HP1000,MMT,MTH007
20110016,HP1000,MMT,MTH007
20110017,HP1000,MMT,MTH007
20110018,HP1000,MMT,MTH007
20110019,HP1000,MMT,MTH007
20110020,HP1000,MMT,MTH007
20110021,HP1000,MMT,MTH007
20110022,HP1000,MMT,MTH007
20110023,HP1000,MMT,MTH007
20110024,HP1000,MMT,MTH007
20110025,HP1000,MMT,MTH007
20110026,HP1000,MMT,MTH007
20110027,HP1000,MMT,MTH007
20110028,HP1000,MMT,MTH007
20110029,HP1000,MMT,MTH007
20110030,HP1000,MMT,MTH007
