17110001,TTK,TTT,TUD
17110002,TTK,TTT,TUD
17110003,TTK,TTT,TUD
17110004,TTK,TTT,TUD
17110005,TTK,TTT,TUD
17110006,TTK,TTT,TUD
17110007,TTK,TTT,TUD
17110008,TTK,TTT,TUD
17110009,TTK,TTT,TUD
17110010,TTK,TTT,TUD
17110011,TTK,TTT,TUD
17110012,TTK,TTT,TUD
17110013,TTK,TTT,TUD
17110014,TTK,TTT,TUD
17110015,TTK,TTT,TUD
17110016,TTK,TTT,TUD
17110017,TTK,TTT,TUD
17110018,TTK,TTT,TUD
17110019,TTK,TTT,TUD
17110020,TTK,TTT,TUD
17110021,TTK,TTT,TUD
17110022,TTK,TTT,TUD
17110023,TTK,TTT,TUD
17110024,TTK,TTT,TUD
17110025,TTK,TTT,TUD
17110026,TTK,TTT,TUD
17110027,TTK,TTT,TUD
17110028,TTK,TTT,TUD
17110029,TTK,TTT,TUD
17110030,TTK,TTT,TUD
