17150003,TTK,TTT,TUD
17150004,TTK,TTT,TUD
17150005,TTK,TTT,TUD
17150006,TTK,TTT,TUD
17150007,TTK,TTT,TUD
17150008,TTK,TTT,TUD
17150009,TTK,TTT,TUD
17150010,TTK,TTT,TUD
17150011,TTK,TTT,TUD
17150012,TTK,TTT,TUD
17150013,TTK,TTT,TUD
17150014,TTK,TTT,TUD
17150015,TTK,TTT,TUD
17150016,TTK,TTT,TUD
17150017,TTK,TTT,TUD
17150018,TTK,TTT,TUD
17150019,TTK,TTT,TUD
17150020,TTK,TTT,TUD
17150021,TTK,TTT,TUD
17150022,TTK,TTT,TUD
17150023,TTK,TTT,TUD
17150024,TTK,TTT,TUD
17150025,TTK,TTT,TUD
17150026,TTK,TTT,TUD
17150027,TTK,TTT,TUD
17150028,TTK,TTT,TUD
17150029,TTK,TTT,TUD
17150030,TTK,TTT,TUD
17150031,TTK,TTT,TUD
17150032,TTK,TTT,TUD
