20170001,ABC4,HCM,HHC
20170002,ABC4,HCM,HHC
20170003,ABC4,HCM,HHC
20170004,ABC4,HCM,HHC
20170005,ABC4,HCM,HHC
20170006,ABC4,HCM,HHC
20170007,ABC4,HCM,HHC
20170008,ABC4,HCM,HHC
20170009,ABC4,HCM,HHC
20170010,ABC4,HCM,HHC
20170011,ABC4,HCM,HHC
20170012,ABC4,HCM,HHC
20170013,ABC4,HCM,HHC
20170014,ABC4,HCM,HHC
20170015,ABC4,HCM,HHC
20170016,ABC4,HCM,HHC
20170017,ABC4,HCM,HHC
20170018,ABC4,HCM,HHC
20170019,ABC4,HCM,HHC
20170020,ABC4,HCM,HHC
20170021,ABC4,HCM,HHC
20170022,ABC4,HCM,HHC
20170023,ABC4,HCM,HHC
20170024,ABC4,HCM,HHC
20170025,ABC4,HCM,HHC
20170026,ABC4,HCM,HHC
20170027,ABC4,HCM,HHC
20170028,ABC4,HCM,HHC
20170029,ABC4,HCM,HHC
20170030,ABC4,HCM,HHC
